Id,Frequency
Wojciech Niewolski,1
Rafał Artych,1
Krzysztof Bocianiak,1
Tomasz Ośko,1
Jean-Philippe Wary,1
Waribugo Sylva,1
Josué Kuika Watat,1
Sanjay Misra,1
Younes Zahraoui,1
Tarmo Korõtko,1
Argo Rosin,1
Hannes Agabus,1
Parminder Kaur,1
Anshu Parashar,1
Bilal Ahmed,1
Li Wang,1
Ghulam Mustafa,1
Muhammad Tanvir Afzal,1
Tannu Raghuvanshi,1
Abdullah Eskandarany,1
Atin Basuchoudhary,1
Nicola Searle,1
Quentin Covert,1
Dustin Steinhagen,1
Mary Francis,1
Kevin Streff,1
Wei She,1
Tian Zhao,1
Jian-Sen Chen,1
Andrea Gilli,1
Mauro Gilli,1
Kalpana Shankar,1
Andrea K. Thomer,1
Nicholas Weber,1
Ayoung Yoon,1
Gillian Oliver,1
Jocelyn Cranefield,1
Spencer Lilley,1
Matthew Lewellen,1
Ajayi Abisoye,2
Joshua Idowu Akerele,2
F. J. Turk,1
Barbara Prainsack,1
Antoine Marot,1
Adrian Kelly,1
Matija Naglič,1
Vincent Barbesant,1
Jochen Cremer,1
Alexandru Ştefanov,2
Jan Viebahn,1
S. Ida Evangeline,1
Abdulaziz Alshammari,1
Mohamed Zohdy,1
Debatosh Debnath,1
George Corser,1
Vetrivel Subramaniam Rajkumar,1
Marko Tealane,1
Peter Pálenský,1
Mona Soliman,1
Eman Ahmed,1
Ashraf Darwish,1
Aboul Ella Hassanien,1
Dandan Wang,1
Shiqing Zhang,1
Alper Özcan,1
Emrah Dönmez,1
Behcet Senturk,1
Ridhima Sharma,1
Tatiana Filatova,1
Anthony J. Jakeman,1
Albert J. Kettner,1
Moira Zellner,1
Ioannis N. Athanasiadis,1
Serena H. Hamilton,1
Robert L. Axtell,1
Daniel G. Brown,1
Jonathan M. Gilligan,1
Marco A. Janssen,1
Derek T. Robinson,1
Julie Rozenberg,1
Isaac Ullah,1
Steve J. Lade,1
Daniel Gutiérrez-Rojas,1
Pedro H. J. Nardelli,2
Gonçalo Mendes,1
Hossein Jelvehgaran Esfahani,1
Keyvan Tavasoli,1
Armin Jabbarzadeh,1
Patience Okpeke Paul,2
Ondřej Filipec,1
David Plášil,1
Samuel Sousa,1
Roman Kern,1
Andrea De Lorenzo,1
Antonella Santone,1
Francis Adejor Akpa,1
Timilehin Isaiah Olatunde,1
Frederick Itunu Olajide,1
Stevie Chancellor,1
Eric P. S. Baumer,1
Munmun De Choudhury,2
Chan-Woo Park,1
Sung Wook Seo,1
Noeul Kang,1
BeomSeok Ko,1
Byoung Wook Choi,1
Chang Min Park,1
Dong Kyung Chang,1
Hwiuoung Kim,1
Hyunchul Kim,1
Hyunna Lee,1
Jinhee Jang,1
Jong Chul Ye,1
Jong Hong Jeon,1
Joon Beom Seo,1
Kwang Joon Kim,1
Kyu-Hwan Jung,1
Namkug Kim,1
Seungwook Paek,1
Soyoung Yoo,1
Yoon Sup Choi,1
Youngjun Kim,1
Hyung‐Jin Yoon,1
Abayomi Abraham Adesina,1
Chanseo Lee,1
Kimon A. Vogt,1
Sonu Kumar,1
Zeynep Orhan,1
Nishith Reddy Mannuru,1
Ravi Varma Kumar Bevara,1
Brett Porter,1
Meka Kasi Vinaih,1
Padmapadanand Bhaskara,1
Waqar Nadeem,1
Mari Juntunen,1
Daniel Luna,1
Alfredo Almerares,1
John Charles Mayan,1
Fernán González Bernaldo de Quirós,1
Carlos Otero,1
Ronald Yu,1
Gabriele Spina Alì,1
Shaila Afrin,1
Sabiha Jannat Rafa,1
Samanta Binte Taher,1
Maliha Kabir,1
Nungky Awang Chandra,1
Anak Agung Putri Ratna,1
Bojan Obrenovic,1
Jianguo Du,1
Diana Tsoy,1
Slobodan Obrenovic,1
Muhammad Aamir Shafique Khan,1
Farooq Anwar,1
Elettra Bietti,1
Feixue Yan,1
Sheng Wen,1
‪Surya Nepal‬,1
Cécile Paris,1
Yang Xiang,1
Martin Lněnička,1
Nina Rizun,1
Charalampos Alexopoulos,1
Margherita Bernabei,1
Silvia Colabianchi,1
Andrea Falegnami,1
Francesco Costantino,1
Peng‐Yong Kong,1
Dylan Ruediger,1
Ruby MacDougall,1
Jake Carlson,1
Joel Herndon,1
Lisa Johnston,1
Weisong Shi,1
George Pallis,1
Zhiwei Xu,1
Junwei Zhang,1
Huamin Feng,1
Biao Liu,1
Dongmei Zhao,1
Kazi Fatema,1
Mohammad Mamunur Rashid,1
Michael Weinhardt,1
Ben Green,1
Anthony Idoko Abalaka,1
Eric‐Jan Wagenmakers,1
Alexandra Sarafoglou,1
Sil Aarts,1
Casper J. Albers,1
Johannes Algermissen,1
Štěpán Bahník,1
Noah van Dongen,1
David Moreau,1
Aljaž Sluga,1
Franziska A. Stanke,1
Jorge N. Tendeiro,1
Balázs Aczél,1
Stephan Wiefling,1
Paul René Jørgensen,1
Sigurd Thunem,1
Luigi Lo Iacono,1
Narendra Sharma,1
Ebere A. Oriaku,1
Ngozi Oriaku,1
Bablu Kumar,1
Erika Lorusso,1
Bruno Fosso,1
Graziano Pesole,1
Yijia Liu,1
Jie Wang,1
Zhiguo Wan,1
Iyolita Islam,1
Muhammad Nazrul Islam,1
Sharina Tajul Urus,1
Intan Salwani Mohamed,1
Gillian M. Martin,1
Sara Casati,1
Lefteris Koumakis,1
Andrea Wutte,1
Łukasz Kozera,2
Dominik Strapagiel,1
Gabriele Anton,1
Gianluigi Zanetti,1
Maimuna Mendy,1
Dalibor Valík,1
Marialuisa Lavitrano,1
Georges Dagher,1
Kurt Zatloukal,1
Gert‐Jan B. van Ommen,1
Jan‐Eric Litton,1
Monika Pobiruchin,1
Veronika Strotbaum,1
Julian Suleder,1
Martin Wiesner,1
Maram Fahaad Almufareh,1
Sumaira Kausar,1
Samabia Tehsin,1
Fahad Saleh Al–Ismail,1
Mariana Cunha,1
Ricardo Mendes,1
João P. Vilela,1
Esmat Zaidan,1
Imad Antoine Ibrahim,1
Alan G. Fraser,2
Elisabetta Biasin,2
Bart Bijnens,1
Nico Bruining,1
Enrico G. Caiani,1
Koen Cobbaert,1
Rhodri Davies,1
L. Hovestadt,1
Erik Kamenjašević,2
Zuzanna Kwade,1
Gearóid McGauran,1
G. A. O’Connor,1
Baptiste Vasey,1
Frank Rademakers,1
Lucy Chikwetu,1
Miao Yu,1
Melat K. Woldetensae,1
Diarra Bell,1
Daniel M. Goldenholz,1
Jessilyn Dunn,1
Binod Prasad Koirala,1
Hanmin Cai,1
F. Khayatian,1
Edrisi Muñoz,1
JongGwan An,1
R. Mutschler,1
Matthias Sulzer,1
Charles Wolf,1
Kristina Orehounig,1
Chinmayee Biswal,1
Binod Kumar Sahu,1
Manohar Mishra,1
Pravat Kumar Rout,1
Ivano Bongiovanni,1
George Cairns,1
Jeremy Barnett,1
Daniel W. Brown,1
Andrew Bud,1
Enzo Fenoglio,1
Charles Kerrigan,1
Adriano Koshiyama,1
Sally Sfeir-Tait,1
Martin Schoernig,1
Defne Yigci,1
Merve Eryılmaz,1
Ail K. Yetisen,1
Savaş Taşoğlu,1
Hasan Dağ,1
Mehmet Ünal,1
Jan J. Zygmuntowski,1
Laura Zoboli,1
Paul Nemitz,1
Ibrahim A. Alwhbi,1
Cliff C. Zou,1
Reem N. Alharbi,1
Safwan S. Halabi,1
K. Sumitha P.N. Kannan,1
Alaa Garad,1
Oluwafemi Olukoya,2
Jakob Mökander,1
Hannah Rose Kirk,1
Mengmeng Yang,1
Youyang Qu,1
Thilina Ranbaduge,1
Chandra Thapa,1
Nazatul Haque Sultan,2
Hajime Suzuki,1
Paul Tyler,1
Josef Pieprzyk,1
Thierry Rakotoarivelo,1
Xinlong Guan,1
Sirine Mrabet,1
Subir Majumder,1
Lin Dong,1
Fatemeh Doudi,1
Yuting Cai,1
Chao Tian,1
Dileep Kalathi,1
Kevin Ding,1
Anupam A. Thatte,1
Akkapon Wongkoblap,1
Miguel A. Vadillo,1
Luke Hutton,1
Blaine Price,1
Ryan Kelly,1
Ciaran McCormick,1
Arosha K. Bandara,1
Maureen Meadows,1
Bashar Nuseibeh,1
Daniele Giansanti,1
Lisa Monoscalco,1
Chris Sandbrook,1
Hesham Abusaimeh,1
Abedalqader Rababah,1
Mohammad Alqsass,1
Nofan Hamed Al-Olima,1
Mohammad Naser Hamdan,1
Alexander Lavin,1
Ciarán Lee,1
Alessya Visnjic,1
Siddha Ganju,1
Dava Newman,1
S. Ganguly,1
Danny B. Lange,1
Atılım Güneş Baydin,1
Adam Gibson,1
Stephan Zheng,1
Eric P. Xing,1
Chris A. Mattmann,1
James F. Parr,1
Yarin Gal,1
Thi Van Thao Doan,1
Mohamed‐Lamine Messai,1
Gérald Gavin,1
Jérôme Darmont,1
Muhammad Salar Khan,1
Hamza Umer,1
Farhana Faruqe,1
Aaron Reer,1
Andreas Wiebe,1
Jochem W. Rieger,1
Idris Zakariyya,1
Goiuri Peralta,1
Raul G. Cid-Fuentes,1
Josu Bilbao,1
Pedro M. Crespo,1
Nicki Lisa Cole,1
Eva Kormann,1
Thomas Klebel,1
Simon Apartis,1
Mohamed Selim Korium,1
Mohamed Saber,1
Alexander Beattie,1
Arun Narayanan,1
Wenjuan Mu,1
G.A. Kleter,1
Yamine Bouzembrak,1
Eleonora Dupouy,1
Lynn J. Frewer,1
Fadi Naser Radwan Al Natour,1
H.J.P. Marvin,1
Markus Ring,1
Dieter Landes,1
Andreas Hotho,1
Abeer Qashou,1
Nurhidayah Bahar,1
Hazura Mohamed,1
Saba Aslam,1
Hafsa Aslam,1
Arslan Manzoor,1
Hui Chen,1
Abdur Rasool,1
Edeh Michael Onyema,1
Surjeet Dalal,1
Bijeta Seth,1
Praise Young,1
Mohd Anas Wajid,1
Josephine Wolff,2
Megan E. Salwei,1
Matthew B. Weinger,1
Sharfah Ratibah Tuan Mat,1
Mohd Faizal Ab Razak,1
Mohd Nizam Mohmad Kahar,1
Juliza Mohamad Arif,1
Salwana Mohamad Asmara,1
Ahmad Firdaus,2
Chung–Horng Lung,1
S. Marrone,1
Javier López,1
Andrea Bondavalli,1
Christopher Turner,1
John Oyekan,1
Lampros Stergioulas,1
David Griffin,1
Jesu Narkarunai Arasu Malaiyappan -,1
Sanjeev Prakash -,1
Rasha Talal Hameed,1
Omar Abdulwahabe Mohamad,1
Ob Ogugua Chimezie,1
Onyinyechi Vivian Akagha,1
Joyce Zhang,1
Ben Bariach,1
Ben Gilburt,1
Mahmoud Said Elsayed,2
Sijin Zhu,1
Zheng Wang,1
Yuan Zhuang,1
Yuyang Jiang,1
Mengyao Guo,1
Xiaolin Zhang,1
Ze Gao,1
Samala Nagaraj,1
Bharath Shashanka Katkam,1
Raja Shekhar Bellamkonda,1
Raul V. Rodriguez,1
Wout Schellaert,1
John Burden,1
Tomer Ullman,1
Fernando Martínez‐Plumed,1
Joshua B. Tenenbaum,1
Danaja Rutar,1
Lucy G. Cheke,1
Jascha Sohl‐Dickstein,1
Melanie Mitchell,1
Douwe Kiela,1
Murray Shanahan,1
Ellen M. Voorhees,1
Anthony G. Cohn,1
Joel Z. Leibo,1
José Hernández‐Orallo,1
Zhen Guo,1
Srijan Sengupta,1
Michin Hong,1
Tanushree Mitra,1
George Pacheco Pinto,1
Praveen Kumar Donta,1
Cássio Prazeres,1
Carlos María Romeo Casabona,1
Aliuska Duardo-Sánchez,1
Íñigo de Miguel Beriaín,1
Ayyarao S. L. V. Tummala,1
Ravi Kiran Inapakurthi,1
Adrianna Karaś,1
Rasa Apanavičienė,1
Mustafa Muthnna Najm Shahrabani,1
Clara Dias,1
Jorge Silva,1
Jessica Obianuju Ojadi,1
Ekene Cynthia Onukwulu,1
Olumide Akindele Owulade,1
Joseph Alderman,1
Joanne Palmer,1
Shaswath Ganapathi,1
Elinor Laws,1
Melissa D. McCradden,1
Lauren Oakden‐Rayner,1
Stephen Pfohl,1
Francis McKay,1
Darren Treanor,1
Jacqui Gath,1
Adewole O. Adebajo,1
Stephanie Kuku,1
Katherine Heller,1
Elizabeth Sapey,1
Heather Cole-Lewis,1
Melanie Calvert,1
Daniel Trabucchi,1
Pier Paolo Patrucco,1
Tommaso Buganza,1
Giacomo Marzi,1
Ahmad A. Abujaber,1
Ahmad R. Al‐Qudimat,1
Abdulqadir J. Nashwan,1
Matt White,1
Ibrahim Haddad,1
Cailean Osborne,1
Xiaoyang Liu,1
Ahmed Abdelmonsef,1
Sachin Varghese,1
"Hors, Arnaud Le",1
N. Deepa,1
B Prabadevi,1
Yik Chan Chin,1
Zhao Jingwu,1
Adrien Bécue,1
Cristina Trocin,1
Zacharoula Papamitsiou,1
Peter Csonka,1
Adam Juszczak,1
Elisa Sason,1
Qiwei Zhang,1
Fangxing Li,1
Qingxin Shi,1
Kevin Tomsovic,1
Jinyuan Sun,1
Lingyu Ren,1
Naeem Allah Rakha,1
Jakob Edler,1
Henning Kroll,1
Torben Schubert,1
Panagiotis G. Asteris,1
Thomas Bartzanas,1
Dimitrios Loukatos,1
Susan Li,1
Kamalakar Surineni,1
N. Prabhakaran,1
Ines Mergel,1
R. Karl Rethemeyer,1
Kimberley R. Isett,1
Ayo Amen Ediae,1
Chidinma Favour Chikwe,1
Kevin Namiiro Kuteesa,1
Janet Julia Ang'udi,1
Houssein Dhayne,1
Rafiqul Haque,1
Rima Kilany,1
Yéhia Taher,1
Bogang Qu,1
Hongli Dong,1
Xin Zhang,1
Yirui Wu,1
Dabao Wei,1
Jun Feng,1
Chaopeng Shen,1
Eric Laloy,1
Amin Elshorbagy,1
Adrian Albert,1
Jerad Bales,1
Fi‐John Chang,1
Sangram Ganguly,1
Kuolin Hsu,1
Daniel Kifer,1
Zheng Fang,1
Kuai Fang,1
Dongfeng Li,1
Wen‐Ping Tsai,1
Alexander Maedche,1
Edona Elshan,1
Hartmut Hoehle,1
Christiane Lehrer,1
Ali Sunyaev,1
Benjamin Sturm,1
Oliver Werth,1
Bernadette Kamleitner,1
Vincent‐Wayne Mitchell,1
Hamid R. Arabnia,1
Paras Bhatt,1
Naga Vemprala,1
Rohit Valecha,1
Govind Hariharan,1
H. Raghav Rao,1
Martin Otieno,1
David Odera,1
Jairus Ekume Ounza,1
Mohammad Safaet Siddiqee,1
Md. Nazmus Sakib,1
Md. Rafi Ahamed,1
Han Koehle,1
Clair Kronk,1
Young Ji Lee,1
Lucas Teixeira,1
Kuldeep Singh,1
Sheshadri Chatterjee,1
Marcello M. Mariani,1
Samuel Fosso Wamba,1
Kashif Mehboob Khan,1
Muhammad Mubashir Khan,1
Hisham E. Hasan,1
Deema Jaber,1
Omar F. Khabour,1
Satya Subrahmanyam,1
Simon Schwerin,1
Dasaradharami Reddy Kandati,1
Claudia Göbel,1
Anne Bowser,1
Anuja Shukla,1
Anubhav Mishra,1
S. Banerjee,1
Ravil I. Mukhamediev,1
Yelena Popova,1
Yan Kuchin,1
Elena Zaitseva,1
Almas M. Kalimoldayev,1
Адилхан Сымагулов,1
Vitaly Levashenko,1
Farida Abdoldina,1
Viktors Gopejenko,1
Kirill Yakunin,1
Elena Muhamedijeva,1
Marina Yelis,1
Monica T. Whitty,1
Marthie Grobler,1
Shanshan Jiang,1
Kine Jakobsen,1
Jonas Bueie,1
Jingyue Li,1
Peter Halland Haro,1
Caroline Paunov,1
Sandra Planes-Satorra,1
Leon Witt,1
Mathis Heyer,1
Kentaroh Toyoda,1
Osama Abdul Moniem Ali,1
Ala Jaber Matarneh,1
Ahmed Almalkawi,1
Hamzeh Alhawamdeh,1
Abdulaziz Attaallah,1
Raees Ahmad,1
Henry Carter,1
Benjamin Mood,1
Patrick Traynor,1
Kevin Butler,1
Hassaan Malik,1
Muhammad Umar Chaudhry,1
Aatka Ali,1
Muhammad Nabeel Asghar,1
Paolo Campegiani,1
Tadeusz Czachórski,1
Sokratis K. Katsikas,1
Ioannis Komnios,1
Luigi Romano,1
John Roar Ventura Solaas,1
Enrico Mariconti,1
Nilufer Tuptuk,1
Jacob Leon Kröger,1
Philip Raschke,1
Towhidur Rahman Bhuiyan,1
Akshat Gaurav,1
Razaz Waheeb Attar,1
Shavi Bansal,1
Ahmed Alhomoud,1
Rahim Hirani,1
Kaleb Noruzi,1
Hassan Khuram,1
Anum S. Hussaini,1
Esewi Aifuwa,1
Kencie Ely,1
Joshua M. Lewis,1
Ahmed E. Gabr,1
Abbas Smiley,1
Raj K. Tiwari,1
Mill Etienne,1
Marwan Al‐Raeei,1
Francesco Musumeci,1
Ali Can Fidanci,1
Francesco Paolucci,1
Filippo Cugini,1
Massimo Tornatore,1
Dmitrijs Trizna,1
Luca Demetrio,1
Christoph Peters,1
Paul P. Maglio,1
Ralph Badinelli,1
Robert R. Harmon,1
Roger Maull,1
Jim Spohrer,1
Tuure Tuunanen,1
Stephen L. Vargo,1
J.J. Welser,1
Haluk Demirkan,1
Terri L. Griffith,1
Yassi Moghaddam,1
International Society of Service Innovation Professionals,1
Lisa Murphy,1
Indra Joshi,1
Kassandra Karpathakis,1
Zihao Shan,1
Kui Ren,1
Marina Blanton,1
Pauline A. Ongadi,1
Seumas Miller,1
Terry Bossomaier,1
Hyunghoon Cho,1
David Froelicher,1
Natnatee Dokmai,1
Anupama Nandi,1
Shuvom Sadhuka,1
Matthew M. Hong,1
Bonnie Berger,1
Sohaib Latif,1
Fang Xian-wen,1
Lili Wang,1
Manos Tsagkias,1
Tracy Holloway King,1
Surya Kallumadi,1
Vanessa Murdock,1
Maarten de Rijke,1
Mark Elliot,1
Kieron O’Hara,1
Christine M. O’Keefe,1
Elaine Mackey,1
Heather Gowans,1
Kingsley Purdam,1
Karen Mc Cullagh,1
Peter Christen,1
Daniel Mietchen,1
Gregor Hagedorn,1
Egon Willighagen,1
Mariano Rico,1
Asuncíon Gómez-Pérez,1
Eduard Aibar,1
Karima Rafes,1
Cécile Germain,1
Alastair Dunning,1
Lydia Pintscher,1
Daniel Kinzler,1
Thanh Toan Nguyen,1
Quoc Viet Hung Nguyen,1
Thành Tâm Nguyên,1
Thanh Trung Huynh,1
Thanh Thi Nguyen,1
Matthias Weidlich,1
Rafał Kozik,1
José Ramón Saura,1
Vatroslav Škare,1
Đurđana Ozretić Došen,1
Nicole Atallah,1
Moses Jeremiah Barasa Kabeyi,1
Oludolapo Akanni Olanrewaju,1
Hsiu-An Lee,1
Hsin-Hua Kung,1
Jai Ganesh Udayasankaran,1
Boonchai Kijsanayotin,1
Louis R. Chao,1
Chien‐Yeh Hsu,1
Devika Menon,1
Bharath Anand,1
Chiranji Lal Chowdhary,1
Mohammed Rizvi,1
Ricardo Cajo,1
Mihaela Ghita,1
Dana Copoţ,1
Isabela Birs,1
Cristina I. Mureşan,1
Clara M. Ionescu,1
Meredith Van Natta,1
Paul Chen,1
Savannah Herbek,1
Rishabh Jain,1
Nicole Kastelic,1
Evan Katz,1
Micalyn Struble,1
Vineel Vanam,1
Niharika Vattikonda,1
Laura Köbis,1
Caroline Mehner,1
Sohail Raza Chohan,1
Guangwei Hu,1
Janja Komljenovič,1
Yevgeniy Golovchenko,1
Mareike Hartmann,1
Rebecca Adler‐Nissen,1
Yuanyuan Feng,1
Yaxing Yao,1
Orla Lynskey,1
Nancy McClung,1
Mary E. Chamberland,1
Kathy Kinlaw,1
Dayna Bowen Matthew,1
Megan Wallace,1
Beth P. Bell,1
Grace M. Lee,1
H. Keipp Talbot,1
José R. Romero,1
Sara E. Oliver,1
Kathleen Dooling,1
Sergey Mechtaev,1
Jooyong Yi,1
Manuel Serrano,1
Luis Sánchez,1
Antonio Santos-Olmo,1
David García-Rosado,1
Carlos Blanco,1
Vita Santa Barletta,1
Danilo Caivano,1
Eduardo Fernández‐Medina,1
Nida Aslam,1
Irfan Ullah Khan,1
Samiha Mirza,1
Alanoud AlOwayed,1
Fatima M. Anis,1
Reef M. Aljuaid,1
Reham Baageel,1
Vishwali Mhasawade,1
Yuan Zhao,1
Rumi Chunara,1
Imdad Ali Shah,1
Raja Majid Ali Ujjan,1
Rania A. Mokhtar,1
Gianmarco Di Palma,1
Roberto Scendoni,1
Davide Ferorelli,1
Anna De Benedictis,1
Vittoradolfo Tambone,1
Francesco De Micco,1
Agostino Marengo,1
Vito Santamato,1
Loizos Symeou,1
Loucas Τ. Louca,1
Argyro Kavadella,1
James Mackay,1
Yianna Danidou,1
Violetta Raffay,1
Shabir A. Parah,1
Javaid A. Kaw,1
Paolo Bellavista,1
Nazir A. Loan,1
G. Mohiuddin Bhat,1
Victor Hugo C. de Albuquerque,1
Manuel S. Alvarez‐Alvarado,1
Daniel L. Donaldson,1
Ángel Recalde,1
Holguer Noriega,1
Zafar A. Khan,1
Washington Velásquez,1
Carlos D. Rodríguez‐Gallegos,1
Christine Buchanan,1
Lyndsay Howitt,1
Rita Wilson,1
Richard Booth,1
Tracie Risling,1
Megan Bamford,1
Mikel Labayen,1
Ricardo Vea,1
J. Flórez,1
Naiara Aginako,1
Basilio Sierra,1
Zhibao Mian,1
Xiaofei Deng,1
Xiaohui Dong,1
Yuzhu Tian,1
Tianya Cao,1
Kairan Chen,1
Tareq Al Jaber,1
Oreoluwa Onabowale,1
Hossein Shafagh,1
Anwar Hithnawi,1
Andreas Droescher,1
Simon Duquennoy,1
Wen Hu,1
David J. Hand,1
Gábor Kecskeméti,1
Devki Nandan Jha,1
Justin Lyon,1
Kathrin Bednar,1
Marc Langheinrich,1
Petr Dzurenda,1
Sara Ricci,1
Jan Hajný,1
Maryline Laurent,1
Seth C. Lewis,1
Logan Molyneux,1
Parvathaneni Naga Srinivasu,1
Akash Kumar Bhoi,1
Soumya Ranjan Nayak,1
M. Raheel Bhutta,1
Marcin Woźniak,1
Michael E. Whitman,1
Herbert J. Mattord,1
Gabriel Vasconcelos,1
Rodrigo Sanches Miani,1
Vitor Guizlini,1
Jefferson R. Souza,1
Isha Pali,1
Ruhul Amin,1
Mohammad Abdussami,1
Huda Lughbi,1
Mourad Mars,1
Khaled H. Almotairi,2
Yongxi Chen,1
Lingqiao Song,1
Cristian Hesselman,1
Paola Grosso,1
Ralph Holz,1
Fernando Kuipers,1
Janet Hui Xue,1
Mattijs Jonker,1
Joeri de Ruiter,1
Anna Sperotto,1
Roland van Rijswijk-Deij,1
Giovane C. M. Moura,1
Aiko Pras,1
Ovidiu Vermesan,1
Reiner John,1
Patrick Pype,1
G. H. O. Daalderop,1
Kai Kriegel,1
G. Mitić,1
Vincent Lorentz,1
Roy Bahr,1
Hans Erik Sand,1
Steffen Bockrath,1
Stefan Waldhör,1
Nurtay Albanbay,1
Yerlan Tursynbek,1
Kálmán Graffi,1
Raissa Uskenbayeva,1
Zhuldyz Kalpeyeva,1
Zhastalap Abilkaiyr,1
Yerlan Ayapov,1
Chuanrui Chen,1
Shichao Ding,1
Joseph Wang,1
Dorian Peters,1
Karina Vold,1
Diana Robinson,1
Rafael A. Calvo,1
Christopher Coenen,1
Pieter E. Vermaas,1
Arnoud W. A. Boot,1
Peter Hoffmann,1
Luc Laeven,1
Lev Ratnovski,1
Michaela Kollárová,1
Tomas Granak,1
Stanislava Strelcová,1
Jozef Ristvej,1
Academy of Science of South Africa (ASSAf),1
Alexandra Theodoropoulou,1
Kinga Stecuła,1
Radosław Wolniak,1
Wieslaw Grebski,1
Athanasios Zigomitros,1
Nayef Shaie Alotaibi,1
Μαριάννα Σιγάλα,1
Keng‐Boon Ooi,1
Garry Wei‐Han Tan,1
Eugene Cheng‐Xi Aw,1
Tat‐Huei Cham,1
Meng-Mei Chen,1
Ulrike Gretzel,1
Alessandro Inversini,1
Rob Law,1
Huiyue Ye,1
Wenxiu Ding,1
Panagiotis Vionis,1
Theodore Kotsilieris,1
Irfan Ali Kandhro,1
Fuhid Alanazi,1
Fahad Ahmed,1
Muhammad Maaz,1
Syed Sajid Ullah,1
Katharina Tschigg,1
Gayle Sherman,1
Lukas Sönning,1
Valentin Werner,1
O Baclic,1
Matthew Tunis,1
Kelsey Young,1
Coraline Doan,1
Howard Swerdfeger,1
Abel Salazar,1
Bianca Wentzel,1
Sonja Schimmler,1
Roger Gläser,1
Schirin Hanf,1
Stephan A. Schunk,1
Srinivasarao Paleti,1
Elija Perrier,1
Mike Perkins,1
Jasper Roe,1
Irina Tal,1
Didik Sudyana,1
Ying‐Dar Lin,1
Miel Verkerken,1
Ren‐Hung Hwang,1
Yuan‐Cheng Lai,1
Laurens D’hooge,1
Tim Wauters,2
Bruno Volckaert,2
Filip De Turck,2
Mauro Allegretta,1
Giuseppe Siracusano,1
Roberto González,1
Marco Gramaglia,1
Athanasios Polyportis,1
Nikolaos Pahos,1
Klemens Katterbauer,1
Hassan Syed,1
Laurent Cleenewerck,1
Olivera Kostoska,1
Ljupčo Kocarev,1
Aravindi Samarakkody,1
Dilanthi Amaratunga,1
Richard Haigh,1
Madireng Monyela,1
Adeyonka Tella,1
Shin-Cheng Yeh,1
Ai-Wei Wu,1
Hui-Ching Yu,1
Homer C. Wu,1
Yi-Ping Kuo,1
Pei-Xuan Chen,1
Duraid T. Salim,1
Pantea Keikhosrokiani,1
Dina M. El‐Sherif,1
Mohamed Abouzid,1
Mohamed Tarek Elzarif,1
Alhassan Ali Ahmed,1
Ashwag Albakri,1
Mohammed M. Alshehri,1
Omar A. Alzubi,1
Jafar A. Alzubi,1
Moutaz Alazab,1
Adnan Alrabea,1
Albara Awajan,1
Issa Qiqieh,1
Ilka Kostka,1
Rachel Toncelli,1
Hanif Ullah,1
Nithya G. Nair,1
Adrian Moore,1
Chris Nugent,1
Paul Muschamp,1
Maria Cuevas,1
Xiu Guan,1
Xiang Feng,1
A.Y.M. Atiquil Islam,1
Giulia Calvino,1
Cristina Peconi,1
Claudia Strafella,1
Giulia Trastulli,1
Domenica Megalizzi,1
Sarah Andreucci,1
Raffaella Cascella,1
Carlo Caltagirone,1
Stefania Zampatti,1
Emiliano Giardina,1
Christopher Burr,1
Lisardo Prieto González,1
Anna Fensel,1
Juan Miguel Gómez Berbís,1
Angela Popa,1
Antonio de Amescua Seco,1
Saman Ebadi,1
Hassan Nejadghanbar,1
Ahmed Rawdhan Salman,1
Stéphanie Philippe,1
Alexis D. Souchet,1
Petros Lameras,1
Panagiotis Petridis,1
Julien Caporal,1
Gildas Coldeboeuf,1
Hadrien Duzan,1
Alih Usman,1
Ayoib Che-Ahmad,1
Salau Olarinoye Abdulmalik,1
Kareem Othman,1
Sarah Hickman,1
Gabrielle Baxter,1
Fiona J. Gilbert,1
Iryna Siliutina,1
Olena Tytar,1
Мarina Barbash,1
Наталія Петренко,1
Larysa Yepyk,1
Mary Walowe Mwadulo,1
Zeki Çıplak,1
Sundarasen Sheela,1
Ahnaf Ali Alsmady,1
K. Tanaraj,1
Ibrahim Izani,1
Lei Pang,1
Chungang Yang,1
Danyang Chen,1
Yanbo Song,1
Zahra Abbas,1
Sunila Fatima Ahmad,1
Adeel Anjum,1
Shiva Sivasubramaniam,1
Veronika Králíková,1
Zeenath Reza Khan,1
Halit Bakır,1
Özlem Ceviz,1
Faez Ahmed,1
Cyril Picard,1
Christopher McComb,1
Pingfeng Wang,1
Ikjin Lee,1
Tino Stanković,1
Douglas Allaire,1
Stefan Menzel,1
Jesus Cumplido,1
Alicia Triviño,1
Muyanja-Ssenyonga Jameaba,1
David Tayouri,1
Nick Baum,1
Asaf Shabtai,1
Rami Puzis,1
Nwakamma Ninduwezuor -Ehiobu,1
Olawe Alaba Tula,1
Kelechi Anthony Ofonagoro,1
Oluwaseun Ayo Ogunjobi,1
Joachim Osheyor Gidiagba,2
Blessed Afeyokalo Egbokhaebho,1
Adeyinka Alex Banso,1
Edmund Evangelista,1
Yun Dai,1
Sichen Lai,1
Cher Ping Lim,1
Ang Liu,1
Fairuz Amalina,1
Mohamed Hashem,1
Zati Hakim Azizul,1
Ang Tan Fong,1
Nor Badrul Anuar,1
